generation,id,fitness,species,parent1,parent2
0,1,34.86701881503498,1,-1,-1
0,2,35.657150730310185,1,-1,-1
0,3,31.147875245153717,1,-1,-1
0,4,61.84843725699426,1,-1,-1
0,5,35.56638769376761,2,-1,-1
0,6,45.17347246183577,1,-1,-1
0,7,51.596653842671046,1,-1,-1
0,8,36.72567410686459,2,-1,-1
0,9,65.64574275497618,1,-1,-1
0,10,31.866383464349248,1,-1,-1
0,11,34.77047677726474,2,-1,-1
0,12,36.66282238956511,1,-1,-1
0,13,37.86727314019942,1,-1,-1
0,14,56.424743282146494,1,-1,-1
0,15,86.10860953770921,2,-1,-1
0,16,71.47518768005413,1,-1,-1
0,17,35.689585837386865,1,-1,-1
0,18,85.5201423309404,1,-1,-1
0,19,56.046480645365364,3,-1,-1
0,20,84.24125680308484,1,-1,-1
0,21,50.76908758745882,1,-1,-1
0,22,79.99896143780875,1,-1,-1
0,23,71.06750398276888,2,-1,-1
0,24,46.277313400227705,2,-1,-1
0,25,31.864254315953325,2,-1,-1
0,26,49.50986454092528,3,-1,-1
0,27,31.219828671561373,1,-1,-1
0,28,30.28669329954289,1,-1,-1
0,29,32.89979479198959,1,-1,-1
0,30,76.94073987999073,1,-1,-1
0,31,65.70329312940463,3,-1,-1
0,32,77.02050482079153,1,-1,-1
0,33,46.02053318511982,1,-1,-1
0,34,31.866725050104957,3,-1,-1
0,35,32.13494725473641,1,-1,-1
0,36,31.876526099210775,1,-1,-1
0,37,30.27654514217797,1,-1,-1
0,38,35.717807739078935,1,-1,-1
0,39,50.76977479701249,3,-1,-1
0,40,92.82328447306955,1,-1,-1
0,41,69.56921549827231,1,-1,-1
0,42,136.7834083156951,1,-1,-1
0,43,55.28320091864699,1,-1,-1
0,44,31.86842891337198,1,-1,-1
0,45,31.86707903435423,3,-1,-1
0,46,31.11501179495241,1,-1,-1
0,47,47.32905084095054,1,-1,-1
0,48,30.2765549015544,1,-1,-1
0,49,68.35719065865082,1,-1,-1
0,50,31.936656785109,1,-1,-1
0,51,31.867225104682348,3,-1,-1
0,52,31.865462178515003,1,-1,-1
0,53,34.78795914206782,1,-1,-1
0,54,31.86423588571912,1,-1,-1
0,55,35.786018475196684,1,-1,-1
0,56,31.869467539638528,2,-1,-1
0,57,30.28495599506307,1,-1,-1
0,58,31.96021963902149,1,-1,-1
0,59,49.68221506253112,3,-1,-1
0,60,31.95225771422694,1,-1,-1
0,61,35.843666437926615,1,-1,-1
0,62,31.998241664478474,1,-1,-1
0,63,30.276545125430438,1,-1,-1
0,64,34.65415671175729,1,-1,-1
0,65,30.276845182886195,1,-1,-1
0,66,31.866328075516357,3,-1,-1
0,67,33.70921147049179,1,-1,-1
0,68,35.67314507966757,1,-1,-1
0,69,32.86848963405626,2,-1,-1
0,70,30.36696517132153,1,-1,-1
0,71,31.902764682734123,1,-1,-1
0,72,33.713797811741266,3,-1,-1
0,73,33.8887122263922,1,-1,-1
0,74,70.43410182166816,4,-1,-1
0,75,74.20207609741048,1,-1,-1
0,76,35.62493134290478,2,-1,-1
0,77,30.27662045663348,2,-1,-1
0,78,78.7919527320728,1,-1,-1
0,79,31.864261284933356,5,-1,-1
0,80,53.39642292003422,4,-1,-1
0,81,45.03638299963866,1,-1,-1
0,82,31.93433204876166,2,-1,-1
0,83,66.40459509104818,1,-1,-1
0,84,41.53418165882332,1,-1,-1
0,85,38.58584916161407,1,-1,-1
0,86,48.84223598042901,1,-1,-1
0,87,43.268070321748496,1,-1,-1
0,88,30.2999019924702,1,-1,-1
0,89,72.01195574867964,1,-1,-1
0,90,51.54855852444636,4,-1,-1
0,91,31.89309037058925,1,-1,-1
0,92,56.108997204399316,4,-1,-1
0,93,57.974145817587655,2,-1,-1
0,94,33.90588673344668,6,-1,-1
0,95,74.03955975136833,3,-1,-1
0,96,51.52086826038735,1,-1,-1
0,97,31.95115418790611,3,-1,-1
0,98,53.41379843498798,1,-1,-1
0,99,61.7196169882521,1,-1,-1
0,100,31.864263622077743,1,-1,-1
0,101,30.377744475781572,6,-1,-1
0,102,59.1214455207104,1,-1,-1
0,103,70.24348703190445,3,-1,-1
0,104,57.08695121763204,1,-1,-1
0,105,83.46193427450059,1,-1,-1
0,106,31.888174222282778,1,-1,-1
0,107,37.77990136210205,1,-1,-1
0,108,59.00606280709584,1,-1,-1
0,109,31.919874714608074,1,-1,-1
0,110,30.278396322391114,1,-1,-1
0,111,71.40750719237523,1,-1,-1
0,112,35.525251066249716,1,-1,-1
0,113,88.96884392733753,1,-1,-1
0,114,30.28183977305498,1,-1,-1
0,115,41.573261272749285,1,-1,-1
0,116,57.31099566705274,1,-1,-1
0,117,30.279273854465817,6,-1,-1
0,118,56.24025389417303,6,-1,-1
0,119,30.277513620486594,6,-1,-1
0,120,34.842890520376315,1,-1,-1
0,121,32.174234115267964,1,-1,-1
0,122,59.142669096474705,1,-1,-1
0,123,112.09218445246054,2,-1,-1
0,124,33.820549206445314,6,-1,-1
0,125,31.867760988277507,5,-1,-1
0,126,30.276943813789465,6,-1,-1
0,127,31.86428407411582,2,-1,-1
0,128,32.8854267762006,7,-1,-1
0,129,31.98346269006575,5,-1,-1
0,130,39.45605315212985,1,-1,-1
0,131,31.86439536444758,3,-1,-1
0,132,31.87526055090517,1,-1,-1
0,133,57.075106285768186,5,-1,-1
0,134,30.277136749289042,6,-1,-1
0,135,30.278358792924553,1,-1,-1
0,136,56.01634769467182,1,-1,-1
0,137,32.130267715171236,5,-1,-1
0,138,31.882166787312094,3,-1,-1
0,139,40.7582513810586,1,-1,-1
0,140,30.28008050399033,1,-1,-1
0,141,61.41442569269911,1,-1,-1
0,142,68.31685500462552,1,-1,-1
0,143,32.83545289297734,1,-1,-1
0,144,30.276697057941483,6,-1,-1
0,145,35.759335534369754,1,-1,-1
0,146,31.121459595751418,1,-1,-1
0,147,55.2091224302239,5,-1,-1
0,148,35.934516697836614,2,-1,-1
0,149,31.867511295644704,1,-1,-1
0,150,157.6744214455901,6,-1,-1
1,128,32.8854267762006,7,-1,-1
1,133,57.075106285768186,5,-1,-1
1,147,55.2091224302239,5,-1,-1
1,74,70.43410182166816,4,-1,-1
1,92,56.108997204399316,6,-1,-1
1,95,74.03955975136833,2,-1,-1
1,103,70.24348703190445,3,-1,-1
1,123,112.09218445246054,3,-1,-1
1,15,86.10860953770921,3,-1,-1
1,42,136.7834083156951,1,-1,-1
1,40,92.82328447306955,6,-1,-1
1,150,157.6744214455901,6,-1,-1
1,118,56.24025389417303,6,-1,-1
1,151,32.855303101975025,7,128,128
1,152,57.039086775719795,5,133,133
1,153,103.0560848277566,2,147,133
1,154,79.8191473348154,2,147,133
1,155,60.83360900762426,5,133,147
1,156,46.11469546192583,5,133,133
1,157,64.58452791878923,3,133,31
1,158,31.871529022537906,5,133,133
1,159,31.864235533110428,5,133,147
1,160,35.69363732625481,6,92,92
1,161,70.41726692815531,4,74,74
1,162,90.8987847663648,6,92,95
1,163,31.139767774881932,4,92,74
1,164,56.279317013367255,4,74,92
1,165,30.276545396680795,4,74,74
1,166,68.50903948147963,4,74,74
1,167,63.828248169506665,4,74,74
1,168,30.276551446714432,4,74,74
1,169,78.80385236538721,2,74,147
1,170,75.2440499625404,4,74,92
1,171,74.17880896521004,4,74,74
1,172,74.2238272763169,6,92,92
1,173,74.13756040457164,4,92,74
